	accu_reward	accu_v_measure_sensor_distance	action_index	episode_index	epsilon	object_in_range	observations:	reward	v_distance_reward	v_measure_calc_distance	v_measure_sensor_distance
124	-23.072607551865495	6.8165777970048635	1.0	3.0	0.98017984	1.0	[0.15, 0.06951264681832667, 0.0097159080285951, 0.15]	-4.569195768726956	0.012144299849989519	0.0	1.3231391793921083
125	-28.7073821481924	8.139892371592467	0.0	3.0	0.98002	1.0	[0.15, 0.06980629114913665, 0.0061126105408360575, 0.15]	-5.634774596326906	0.010789192944225555	3.0	1.3233145745876023
126	-35.331665358505546	9.494139667325644	0.0	3.0	0.97986016	1.0	[0.15, 0.05771129283704458, 0.0048209382578087495, 0.15]	-6.624283210313142	0.012260400942475439	6.0	1.3542472957331775
127	-43.08030122674405	10.864873410014466	0.0	3.0	0.97970032	1.0	[0.15, 0.049623973223851224, 0.003877035584751165, 0.15]	-7.748635868238501	0.010524269783994919	9.0	1.370733742688822
128	-51.212413724629236	12.396940262584087	1.0	3.0	0.97954048	1.0	[0.15, 0.15, 0.011634282932875387, 0.004686743864777918]	-8.13211249788519	0.01290447655224948	9.0	1.532066852569621
129	-56.406997388736166	13.945059398253248	1.0	3.0	0.97938064	1.0	[0.15, 0.15, 0.03449314975259215, 0.006273657871420255]	-5.19458366410693	0.020948356608265904	9.0	1.5481191356691615
130	-59.23371026143721	15.262585327642071	1.0	3.0	0.9792208	1.0	[0.15, 0.15, 0.06792957382276159, 0.013451206122466731]	-2.826712872701042	0.017197438716142585	9.0	1.3175259293888228
131	-65.2677383692531	16.815774788511362	0.0	3.0	0.97906096	1.0	[0.15, 0.15, 0.033703967681687465, 0.003890378055543886]	-6.0340281078158835	0.012362998968404914	12.0	1.5531894608692904
132	-70.33267540627358	18.167689043126575	1.0	3.0	0.97890112	1.0	[0.15, 0.15, 0.042665028154350054, 0.005869572422767741]	-5.06493703702048	0.005397471000718105	12.0	1.3519142546152136
133	-72.83457869502983	19.63887023479505	1.0	3.0	0.97874128	1.0	[0.15, 0.15, 0.08775997726420906, 0.014011233220764379]	-2.501903288756247	0.017301564134218142	12.0	1.4711811916684763
134	-76.75227373054398	20.985290972530407	2.0	3.0	0.97858144	1.0	[0.15, 0.15, 0.04190208960186857, 0.010103626205310145]	-3.9176950355141393	0.013317326078928299	12.0	1.3464207377353556
135	-79.50116403819207	22.293923766837224	1.0	3.0	0.9784216	1.0	[0.15, 0.15, 0.07461399345887293, 0.01332383288126268]	-2.7488903076480904	0.01149703451818072	12.0	1.3086327943068152
